Date,GLD,DXY,SP500,TNX,CPI,Inflation,Real_Rate,GLD_Lag30,GLD_Lag60,GLD_Lag90,GLD_MA30,GLD_MA90,GLD_Mom30
2025-05-30,303.6000061035156,99.33000183105467,5911.68994140625,4.415999889373779,320.62,2.3772651073680873,2.038734782005692,307.4700012207031,269.6199951171875,253.1300048828125,304.29633178710935,283.3148881700304,-3.8699951171875
2025-06-02,311.6700134277344,98.6999969482422,5935.93994140625,4.461999893188477,320.62,2.3772651073680873,2.0847347858203893,306.1199951171875,268.25,254.42999267578125,304.48133239746096,283.95088840060765,5.550018310546875
2025-06-03,308.9100036621094,99.25,5970.3701171875,4.460000038146973,320.62,2.3772651073680873,2.0827349307788854,315.5899963378906,268.3900146484375,254.07000732421875,304.2586659749349,284.56022169325087,-6.67999267578125
2025-06-04,310.8999938964844,98.79000091552734,5970.81005859375,4.364999771118164,320.62,2.3772651073680873,1.9877346637500768,311.1099853515625,266.0400085449219,255.6499938964844,304.2516662597656,285.17411058213975,-0.209991455078125
2025-06-05,309.3299865722656,98.73999786376952,5939.2998046875,4.394000053405762,320.62,2.3772651073680873,2.0167349460376744,303.6499938964844,269.1600036621094,252.9900054931641,304.4409993489583,285.8001103719076,5.67999267578125
2025-06-06,305.17999267578125,99.19000244140624,6000.35986328125,4.510000228881836,320.62,2.3772651073680873,2.1327351215137487,308.07000732421875,270.3299865722656,255.17999267578125,304.34466552734375,286.3556659274631,-2.8900146484375
2025-06-09,306.6199951171875,98.94000244140624,6005.8798828125,4.48199987411499,320.62,2.3772651073680873,2.104734766746903,304.7300109863281,275.1300048828125,254.1999969482422,304.4076649983724,286.9381103515625,1.889984130859375
2025-06-10,306.7099914550781,99.0500030517578,6038.81005859375,4.473999977111816,320.62,2.3772651073680873,2.096734869743729,309.07000732421875,275.239990234375,258.04998779296875,304.32899780273436,287.47877705891926,-2.360015869140625
2025-06-11,308.3699951171875,98.62999725341795,6022.240234375,4.4120001792907715,320.62,2.3772651073680873,2.034735071922684,306.05999755859375,276.7300109863281,258.55999755859375,304.40599772135414,288.032221476237,2.30999755859375
2025-06-12,312.20001220703125,97.91999816894533,6045.259765625,4.35699987411499,320.62,2.3772651073680873,1.979734766746903,303.7699890136719,279.9599914550781,259.94000244140625,304.68699849446614,288.6128882514106,8.430023193359375
2025-06-13,316.2900085449219,98.18000030517578,5976.97021484375,4.423999786376953,320.62,2.3772651073680873,2.046734679008866,297.4599914550781,281.1099853515625,262.5,305.3146657307943,289.21055501302084,18.83001708984375
2025-06-16,311.7799987792969,98.0,6033.10986328125,4.452000141143799,320.62,2.3772651073680873,2.0747350337757116,297.9800109863281,280.75,264.1300048828125,305.7746653238932,289.73999938964846,13.79998779296875
2025-06-17,311.94000244140625,98.81999969482422,5982.72021484375,4.39300012588501,320.62,2.3772651073680873,2.0157350185169225,306.8800048828125,278.489990234375,263.42999267578125,305.9433319091797,290.2789994981554,5.05999755859375
2025-06-18,310.260009765625,98.91000366210938,5980.8701171875,4.396999835968018,320.62,2.3772651073680873,2.0197347285999303,315.4800109863281,277.25,263.8999938964844,305.7693318684896,290.7941107855903,-5.220001220703125
2025-06-20,310.1300048828125,98.70999908447266,5967.83984375,4.375,320.62,2.3772651073680873,1.9977348926319127,310.75,278.4700012207031,268.3699951171875,305.74866536458336,291.25811089409723,-0.6199951171875
2025-06-23,311.0799865722656,98.41999816894533,6025.169921875,4.320000171661377,320.62,2.3772651073680873,1.9427350642932897,304.6300048828125,278.239990234375,267.3900146484375,305.9636647542318,291.7435550265842,6.449981689453125
2025-06-24,306.19000244140625,97.86000061035156,6092.18017578125,4.293000221252441,320.62,2.3772651073680873,1.9157351138843541,306.8399963378906,281.9700012207031,267.6700134277344,305.94199829101564,292.17155490451387,-0.649993896484375
2025-06-25,307.1199951171875,97.68000030517578,6092.16015625,4.293000221252441,320.62,2.3772651073680873,1.9157351138843541,298.19000244140625,284.05999755859375,270.30999755859375,306.2396647135417,292.58055487738716,8.92999267578125
2025-06-26,306.7799987792969,97.1500015258789,6141.02001953125,4.252999782562256,320.62,2.3772651073680873,1.8757346751941686,299.4599914550781,288.1400146484375,266.2900085449219,306.48366495768227,293.03044365776907,7.32000732421875
2025-06-27,301.2200012207031,97.4000015258789,6173.06982421875,4.2829999923706055,320.62,2.3772651073680873,1.9057348850025182,293.1600036621094,287.57000732421875,270.70001220703125,306.75233154296876,293.3695546468099,8.05999755859375
2025-06-30,304.8299865722656,96.87999725341795,6204.9501953125,4.230000019073486,320.62,2.3772651073680873,1.852734911705399,297.8399963378906,288.1600036621094,270.8500061035156,306.98533121744794,293.7471099853516,6.989990234375
2025-07-01,307.54998779296875,96.81999969482422,6198.009765625,4.250999927520752,322.169,2.8718767462281303,1.3791231812926217,294.239990234375,286.4200134277344,270.989990234375,307.4289978027344,294.153332180447,13.30999755859375
2025-07-02,309.25,96.77999877929688,6227.419921875,4.293000221252441,322.169,2.8718767462281303,1.4211234750243111,298.0299987792969,279.7200012207031,270.739990234375,307.80299784342446,294.5812211778429,11.220001220703125
2025-07-03,307.1400146484375,97.18000030517578,6279.35009765625,4.3480000495910645,322.169,2.742618052167134,1.6053819974239305,303.5799865722656,273.7099914550781,272.2099914550781,307.9216654459635,294.969332546658,3.560028076171875
2025-07-07,307.3699951171875,97.4800033569336,6229.97998046875,4.394999980926514,322.169,2.742618052167134,1.6523819287593797,305.82000732421875,275.20001220703125,268.6199951171875,307.97333170572915,295.39988810221354,1.54998779296875
2025-07-08,304.1600036621094,97.51000213623048,6225.52001953125,4.414999961853027,322.169,2.742618052167134,1.6723819096858934,303.1099853515625,285.3800048828125,269.0299987792969,308.0083323160807,295.79022148980033,1.050018310546875
2025-07-09,305.5199890136719,97.47000122070312,6263.259765625,4.3420000076293945,322.169,2.742618052167134,1.5993819554622606,309.75,292.3500061035156,264.92999267578125,307.86733194986977,296.24122144911024,-4.230010986328125
2025-07-10,306.20001220703125,97.6500015258789,6280.4599609375,4.3460001945495605,322.169,2.742618052167134,1.6033821423824266,304.5,297.92999267578125,263.2699890136719,307.9239990234375,296.71822170681423,1.70001220703125
2025-07-11,309.1400146484375,97.8499984741211,6259.75,4.422999858856201,322.169,2.742618052167134,1.6803818066890672,303.80999755859375,296.2300109863281,266.739990234375,308.10166625976564,297.1893330891927,5.33001708984375
2025-07-14,308.010009765625,98.08000183105467,6268.56005859375,4.427000045776367,322.169,2.742618052167134,1.6843819936092332,305.6099853515625,297.7799987792969,269.05999755859375,308.1816670735677,297.6221110026042,2.4000244140625
2025-07-15,306.7300109863281,98.62000274658205,6243.759765625,4.488999843597412,322.169,2.742618052167134,1.7463817914302782,303.6000061035156,307.4700012207031,269.6199951171875,308.28600056966144,298.0344445122613,3.1300048828125
2025-07-16,308.260009765625,98.38999938964844,6263.7001953125,4.454999923706055,322.169,2.742618052167134,1.7123818715389207,311.6700134277344,306.1199951171875,268.25,308.1723337809245,298.4790001763238,-3.410003662109375
2025-07-17,307.5899963378906,98.7300033569336,6297.35986328125,4.4629998207092285,322.169,2.742618052167134,1.7203817685420946,308.9100036621094,315.5899963378906,268.3900146484375,308.1283335367838,298.9145555284288,-1.32000732421875
2025-07-18,308.3900146484375,98.4800033569336,6296.7900390625,4.432000160217285,322.169,2.742618052167134,1.6893821080501512,310.8999938964844,311.1099853515625,266.0400085449219,308.04466756184894,299.3851111518012,-2.509979248046875
2025-07-21,313.1300048828125,97.8499984741211,6305.60009765625,4.372000217437744,322.169,2.742618052167134,1.6293821652706102,309.3299865722656,303.6499938964844,269.1600036621094,308.1713348388672,299.87366672092014,3.800018310546875
2025-07-22,316.1000061035156,97.38999938964844,6309.6201171875,4.335999965667725,322.169,2.742618052167134,1.5933819135005907,305.17999267578125,308.07000732421875,270.3299865722656,308.53533528645835,300.38222249348956,10.920013427734375
2025-07-23,312.17999267578125,97.20999908447266,6358.91015625,4.388000011444092,322.169,2.742618052167134,1.6453819592769579,306.6199951171875,304.7300109863281,275.1300048828125,308.7206685384115,300.79388902452257,5.55999755859375
2025-07-24,310.2699890136719,97.37999725341795,6363.35009765625,4.4079999923706055,322.169,2.742618052167134,1.6653819402034715,306.7099914550781,309.07000732421875,275.239990234375,308.83933512369794,301.1831112331814,3.55999755859375
2025-07-25,307.3999938964844,97.6500015258789,6388.64013671875,4.386000156402588,322.169,2.742618052167134,1.643382104235454,308.3699951171875,306.05999755859375,276.7300109863281,308.8070017496745,301.52388882107203,-0.970001220703125
2025-07-28,305.4100036621094,98.66000366210938,6389.77001953125,4.420000076293945,322.169,2.742618052167134,1.6773820241268114,312.20001220703125,303.7699890136719,279.9599914550781,308.58066813151044,301.8066667344835,-6.790008544921875
2025-07-29,306.25,98.91000366210938,6370.85986328125,4.329999923706055,322.169,2.742618052167134,1.5873818715389207,316.2900085449219,297.4599914550781,281.1099853515625,308.246001180013,302.08600023057727,-10.040008544921875
2025-07-30,300.9599914550781,99.94000244140624,6362.89990234375,4.375999927520752,322.169,2.742618052167134,1.633381875353618,311.7799987792969,297.9800109863281,280.75,307.8853342692057,302.3105556911892,-10.82000732421875
